id_loan,loan_identifier
F03Q20132715,1903SCRT12908
F03Q20132899,2101SCRT11211
F03Q20132997,1801SCRT11349
F03Q20133195,2201SLST02800
F03Q20134181,1903SCRT12909
F03Q20134799,1901SCRT12264
F03Q20135059,1903SCRT12911
F03Q20135309,1802SCRT08507
F03Q20135878,2402SCRT03666
F03Q20136519,1903SLST08390
F03Q20136738,2001SCRT10934
F03Q20136865,1802SCRT08511
F03Q20136952,1901SLST07874
F03Q20138248,2101SLST06741
F03Q20138713,2001SLST06810
F03Q20139409,2001SCRT10935
F03Q20140049,2201SCRT06856
F03Q20142024,1801SCRT11353
F03Q20142232,2101SCRT11219
F03Q20144231,1903SCRT12916
F03Q20144235,2101SLST06744
F03Q20144277,1901SLST07877
F03Q20144297,1802SCRT08519
F03Q20144404,1802SCRT08521
F03Q20144461,1802SCRT08522
F03Q20144595,1802SCRT08523
F03Q20145068,1901SLST07878
F03Q20145124,2101SCRT11221
F03Q20145141,2101SCRT11222
F03Q20145207,1903SLST08394
F03Q20145932,1801SCRT11359
F03Q20145990,1901SLST07879
F03Q20146034,1801SCRT11360
F03Q20146111,1901SCRT12267
F03Q20146118,1903SLST08395
F03Q20146485,1802SCRT08524
F03Q20146550,1801SCRT11361
F03Q20146560,2001SCRT10941
F03Q20146766,1903SCRT12918
F03Q20146798,1901SLST07880
F03Q20147129,2101SCRT11250
F03Q20147820,1903SLST08437
F03Q20147864,2002SCRT10160
F03Q20147979,2402SCRT03691
F03Q20148843,1804SCRT05151
F03Q20148893,2201SCRT02595
F03Q20149298,2103SCRT02928
F03Q20149386,2001SCRT09281
F03Q20149701,1903SLST07086
F03Q20149714,2401SCRT02781
F03Q20149736,1904SCRT10770
F03Q20149761,1904SCRT10771
F03Q20150444,1904SCRT10772
F03Q20150786,2301SCRT02148
F03Q20151176,2003SLST03426
F03Q20151364,1904SCRT10773
F03Q20151365,2003SCRT09006
F03Q20151623,2102SLST04350
F03Q20151796,1903SCRT10984
F03Q20151930,2003SCRT09007
F03Q20152070,1901SCRT10147
F03Q20152123,2003SCRT09008
F03Q20152665,1904SCRT10774
F03Q20152800,2003SLST03428
F03Q20152804,1904SCRT10775
F03Q20152821,2002SCRT08662
F03Q20153275,1901SCRT10149
F03Q20153390,2101SLST05448
F03Q20153471,2002SCRT08663
F03Q20153539,1901SLST06486
F03Q20153622,2002SLST08834
F03Q20153725,1904SCRT10776
F03Q20153796,1901SCRT10151
F03Q20153801,1901SCRT10152
F03Q20153966,2002SCRT08664
F03Q20153967,2201SCRT05430
F03Q20154395,2002SLST08836
F03Q20154414,1704SCRT09491
F03Q20154697,2101SLST05449
F03Q20155136,1904SCRT10777
F03Q20155439,2003SLST03430
F03Q20155502,1904SCRT10778
F03Q20155550,2102SCRT07109
F03Q20156027,2202SLST01210
F03Q20156596,1801SLST02570
F03Q20156666,1904SCRT12108
F03Q20156875,1803SCRT11490
F03Q20157624,2001SLST06466
F03Q20157763,1901SCRT12045
F03Q20157770,2001SCRT10506
F03Q20158381,1801SCRT10944
F03Q20158388,1903SLST08068
F03Q20158402,1802SLST07438
F03Q20159215,2401SCRT03451
F03Q20159790,2001SLST06850
F03Q20160431,2003SCRT12138
F03Q20162202,1901SCRT10145
F03Q20162223,1901SCRT10146
F03Q20163231,2201SCRT05428
F03Q20163299,2002SLST08833
F03Q20163500,2002SCRT08665
F03Q20163779,1704SCRT09492
F03Q20163788,2002SLST08839
F03Q20163968,1901SCRT10154
F03Q20164153,2003SLST03431
F03Q20164478,2103SCRT02930
F03Q20164947,1902SLST06409
F03Q20165983,1903SCRT10985
F03Q20166010,2101SCRT08990
F03Q20166366,2003SLST03432
F03Q20166466,2402SCRT02593
F03Q20166499,2001SCRT09283
F03Q20166549,1901SCRT10158
F03Q20166651,1901SCRT10159
F03Q20166849,2101SCRT08991
F03Q20168232,1904SCRT10787
F03Q20168366,1904SCRT10789
F03Q20168410,2402SCRT02594
F03Q20168481,1904SCRT10790
F03Q20168555,2003SCRT09013
F03Q20169145,2003SCRT09015
F03Q20170809,2003SCRT09017
F03Q20171195,2003SCRT09019
F03Q20171471,2102SCRT07114
F03Q20171698,2201SCRT05432
F03Q20171754,2101SCRT08993
F03Q20171788,1901SCRT10162
F03Q20172152,2003SCRT09020
F03Q20172494,2003SLST03435
F03Q20172965,1901SLST07254
F03Q20173269,2102SLST04735
F03Q20173298,2202SCRT02845
F03Q20173400,1703SCRT09005
F03Q20174895,2001SCRT10684
F03Q20175000,2101SCRT10807
F03Q20176689,1902SCRT12941
F03Q20177438,1903SCRT12591
F03Q20177662,1903SCRT12592
F03Q20177849,1903SLST08195
F03Q20179709,1802SLST05337
F03Q20179724,1903SCRT13019
F03Q20180086,1903SLST08455
F03Q20180229,1903SLST08537
F03Q20181009,2402SCRT01257
F03Q20181272,2003SCRT04679
F03Q20182601,2101SLST05457
F03Q20182893,1803SCRT11465
F03Q20183006,2003SLST04337
F03Q20184194,1903SCRT12419
F03Q20185220,2102SLST05151
F03Q20186669,1802SLST08050
F03Q20188044,1801SCRT11362
F03Q20189479,1801SCRT11363
F03Q20190023,1801SCRT11364
F03Q20191581,1903SCRT12953
F03Q20191646,2001SLST06821
F03Q20192469,1802SLST08662
F03Q20194212,2003SLST04679
F03Q20194215,2003SCRT12119
F03Q20194389,1704SCRT10273
F03Q20194515,1802SLST08663
F03Q20195267,2002SLST10566
F03Q20195329,1901SCRT12335
F03Q20195386,1903SLST08541
F03Q20197951,2101SCRT11439
F03Q20198772,1801SCRT11524
F03Q20200971,1801SCRT11525
F03Q20202369,1902SLST06405
F03Q20202815,2101SLST05456
F03Q20203013,1901SCRT10164
F03Q20203135,1901SLST06491
F03Q20203200,1901SLST06492
F03Q20203343,2002SLST08842
F03Q20203352,1903SCRT10988
F03Q20203561,2001SLST05740
F03Q20203806,2402SCRT02595
F03Q20204060,1901SLST06493
F03Q20204126,1901SCRT10165
F03Q20204186,1904SCRT10796
F03Q20204350,2101SCRT08994
F03Q20204423,2402SLST01323
F03Q20204556,1901SCRT10166
F03Q20204753,2101SCRT08995
F03Q20204899,2003SCRT09024
F03Q20204956,2103SCRT02933
F03Q20204978,2201SLST02191
F03Q20205480,1804SCRT09598
F03Q20205603,1904SCRT12109
F03Q20206005,1704SCRT10064
F03Q20206163,1904SCRT12141
F03Q20207502,1903SCRT12368
F03Q20212305,2102SCRT08944
F03Q20212320,2002SCRT10166
F03Q20212804,2101SLST06864
F03Q20213557,1802SCRT08677
F03Q20214867,1802SCRT08679
F03Q20215086,1903SCRT13157
F03Q20215192,1802SCRT08680
F03Q20217540,1903SCRT13162
F03Q20218487,1903SCRT13164
F03Q20219638,1902SCRT11412
F03Q20220222,1803SCRT10436
F03Q20220550,1902SLST06414
F03Q20221855,1904SCRT10798
F03Q20221913,2003SCRT09026
F03Q20221998,1904SCRT10799
F03Q20222854,1901SCRT10167
F03Q20223152,1903SLST07093
F03Q20223802,1804SCRT08843
F03Q20225299,1901SLST06494
F03Q20226187,1901SCRT10168
F03Q20226341,1901SCRT10169
F03Q20227012,1904SCRT10800
F03Q20227624,1904SCRT10801
F03Q20228089,1901SCRT10170
F03Q20228331,1902SCRT11416
F03Q20228431,1902SCRT11417
F03Q20229746,2001SLST06153
F03Q20230668,2101SCRT10174
F03Q20232677,2001SLST06641
F03Q20233302,2001SCRT10687
F03Q20233833,1901SCRT12143
F03Q20234060,2002SLST10369
F03Q20234367,1902SCRT13032
F03Q20235409,2202SCRT03172
F03Q20235492,1801SCRT11529
F03Q20239979,2003SLST02457
F03Q20240081,1902SLST06416
F03Q20240110,2002SCRT08671
F03Q20240739,1903SLST07094
F03Q20240848,1901SCRT10171
F03Q20240885,2103SCRT02934
F03Q20241467,1901SLST07442
F03Q20242455,2402SCRT03683
F03Q20242574,1903SLST08454
F03Q20244593,2101SLST06892
F03Q20244618,1802SCRT08684
F03Q20244819,1802SLST05845
F03Q20245564,1802SCRT08685
F03Q20245692,1801SCRT11527
F03Q20246392,1802SLST05341
F03Q20247871,1903SLST08573
F03Q20254433,2002SCRT08670
F03Q20255310,2102SLST04736
F03Q20257991,2101SCRT11287
F03Q20258043,1901SCRT12279
F03Q20258493,2001SCRT11120
F03Q20258658,1802SCRT08666
F03Q20258727,2003SLST04720
F03Q20258915,2003SCRT12211
F03Q20260262,2003SCRT09033
F03Q20262247,2102SCRT08738
F03Q20264192,1802SCRT08669
F03Q20264294,1804SCRT09852
F03Q20268661,2002SLST10274
F03Q20268846,2001SCRT10599
F03Q20268910,1704SCRT10193
F03Q20269845,2002SCRT10146
F03Q20270293,1901SLST07902
F03Q20271013,2101SCRT11429
F03Q20271110,2102SCRT09009
F03Q20274447,1902SCRT12974
F03Q20274966,2001SCRT10804
F03Q20275807,2001SCRT10805
F03Q20280774,2101SLST06625
F03Q20281989,2001SCRT10806
F03Q20284221,2001SLST06724
F03Q20286123,2101SLST06626
F03Q20289691,2102SLST05174
F03Q20293690,1901SCRT12202
F03Q20296446,2002SLST10413
F03Q20300862,2102SCRT08817
F03Q20302368,2001SCRT10807
F03Q20302755,2003SCRT11960
F03Q20304505,2201SCRT06729
F03Q20305293,2003SCRT11961
F03Q20305395,2002SLST10415
F03Q20306869,2102SCRT08818
F03Q20308640,2002SLST10291
F03Q20310315,2101SCRT10808
F03Q20313046,2401SLST01884
F03Q20313703,2002SLST10583
F03Q20313704,2402SLST01844
F03Q20313722,2002SCRT10203
F03Q20313778,2002SLST10584
F03Q20314411,2401SLST01913
F03Q20319262,2003SCRT03740
F03Q20319777,1903SLST07703
F03Q20320610,1903SCRT12420
F03Q20320634,1903SLST08080
F03Q20320826,1802SLST04413
F03Q20321081,2101SCRT10715
F03Q20321324,1901SLST07696
F03Q20321422,1901SLST07697
F03Q20322056,1802SLST05955
F03Q20322126,1903SCRT12421
F03Q20322134,1903SLST08081
F03Q20323235,2001SLST06642
F03Q20323631,2101SCRT10812
F03Q20323956,2101SLST06533
F03Q20324435,2101SCRT10813
F03Q20324476,2001SLST06643
F03Q20325301,1904SCRT12340
F03Q20326021,2001SCRT10739
F03Q20326234,2402SCRT03611
F03Q20327136,2103SCRT03760
F03Q20328202,1803SCRT11743
F03Q20328340,2201SLST02810
F03Q20329574,2002SCRT10204
F03Q20329651,2102SCRT09002
F03Q20329885,1902SCRT13082
F03Q20329899,1802SCRT08670
F03Q20330910,1802SCRT08687
F03Q20332073,1901SLST05097
F03Q20332207,2103SCRT02321
F03Q20332222,2201SCRT04417
F03Q20332403,2002SLST08847
F03Q20332699,2002SLST08848
F03Q20332994,2001SCRT09285
F03Q20333219,2301SLST01590
F03Q20333343,1901SCRT10181
F03Q20333405,1904SCRT10804
F03Q20333693,1901SCRT10183
F03Q20334808,2101SLST05459
F03Q20334846,2102SLST04354
F03Q20334992,1904SCRT10805
F03Q20335234,1901SCRT10184
F03Q20335382,2101SCRT09003
F03Q20335391,1903SCRT10990
F03Q20335431,1901SLST06497
F03Q20335454,2002SLST08849
F03Q20335964,2001SCRT09286
F03Q20336091,2003SCRT09035
F03Q20336701,2201SLST02194
F03Q20337091,2201SCRT05436
F03Q20337095,1901SCRT10185
F03Q20337373,1904SCRT10806
F03Q20337696,1902SLST06423
F03Q20337743,2102SCRT07119
F03Q20337863,2002SCRT08675
F03Q20337870,1901SCRT10186
F03Q20337987,1904SCRT10807
F03Q20338171,2003SCRT09037
F03Q20338255,1904SCRT10808
F03Q20338281,1901SCRT10187
F03Q20338344,1904SCRT10809
F03Q20338346,2001SCRT09287
F03Q20338417,1901SCRT10188
F03Q20338434,1903SLST07096
F03Q20339353,2002SCRT08676
F03Q20339539,1901SLST06499
F03Q20339936,2103SCRT03671
F03Q20340042,1903SLST08069
F03Q20340342,1901SCRT12108
F03Q20340357,1802SCRT08158
F03Q20340501,1901SLST07703
F03Q20340924,1903SCRT12430
F03Q20341138,1802SLST07971
F03Q20341702,1704SCRT10199
F03Q20341738,2102SCRT08765
F03Q20342783,1903SLST08556
F03Q20343074,1904SCRT12500
F03Q20343409,1903SLST08575
F03Q20343655,2001SCRT11142
F03Q20343795,2401SCRT03589
F03Q20343997,2101SCRT11455
F03Q20344247,1802SCRT08689
F03Q20344443,1901SLST07988
F03Q20344584,1903SLST08576
F03Q20344954,2001SLST06965
F03Q20346007,2001SLST06966
F03Q20346730,2101SCRT11509
F03Q20346758,1903SCRT13228
F03Q20346763,1802SCRT08719
F03Q20346764,1804SCRT09879
F03Q20346897,2102SLST05293
F03Q20346941,1703SCRT09132
F03Q20348429,1901SCRT10180
F03Q20348480,1903SLST07095
F03Q20348516,2002SCRT08674
F03Q20348585,1903SCRT10989
F03Q20348736,2101SCRT09000
F03Q20348897,2101SLST05458
F03Q20349286,2201SCRT05435
F03Q20349294,2003SLST03440
F03Q20349415,2101SCRT09001
F03Q20349551,2102SCRT07118
F03Q20349587,2003SLST03441
F03Q20349743,1901SCRT10182
F03Q20350000,2101SCRT09002
F03Q20350738,1903SLST08084
F03Q20350808,1903SCRT12427
F03Q20351373,1901SLST07700
F03Q20351463,1901SLST07701
F03Q20351990,2301SLST02012
F03Q20352280,2201SCRT06642
F03Q20352775,1804SCRT09816
F03Q20352803,2003SCRT12109
F03Q20353165,2002SCRT10147
F03Q20353240,2101SLST06752
F03Q20353305,2501SCRT04551
F03Q20353323,1902SLST07450
F03Q20353373,1902SLST07451
F03Q20353392,1902SLST07452
F03Q20354278,1802SCRT08688
F03Q20354512,2001SCRT11150
F03Q20355861,1904SCRT10811
F03Q20355922,1901SCRT10189
F03Q20356149,1901SCRT10190
F03Q20356425,1901SCRT10191
F03Q20356426,2002SCRT08677
F03Q20356598,1901SCRT10192
F03Q20356640,1901SCRT10193
F03Q20356862,1901SCRT10194
F03Q20357010,2003SCRT11113
F03Q20358289,1904SCRT12339
F03Q20358347,2201SLST02735
F03Q20359153,2202SLST01382
F03Q20359163,1804SCRT09851
F03Q20359206,1802SLST08096
F03Q20359216,2001SCRT11134
F03Q20359286,2002SCRT10205
F03Q20359476,1802SCRT08675
F03Q20359994,1801SCRT11575
F03Q20360607,2201SCRT07049
F03Q20360769,1902SCRT06393
F03Q20360884,1901SCRT10195
F03Q20360900,2301SCRT02149
F03Q20361230,2103SCRT02936
F03Q20361337,1901SLST06500
F03Q20361461,1903SLST07097
F03Q20361588,2003SCRT09039
F03Q20361634,1901SLST06501
F03Q20361682,2402SCRT02597
F03Q20361740,2003SCRT09040
F03Q20361824,2001SCRT09288
F03Q20361880,1901SCRT10196
F03Q20361911,1901SLST06502
F03Q20362015,2003SCRT09041
F03Q20362183,1904SCRT10813
F03Q20362281,2401SLST01519
F03Q20362407,1904SCRT10814
F03Q20362509,1904SCRT10815
F03Q20362911,1901SLST06503
F03Q20362958,2003SCRT11289
F03Q20363049,1803SCRT11466
F03Q20363194,2102SLST05107
F03Q20363364,2101SLST06458
F03Q20363435,1802SCRT08177
F03Q20363569,2201SCRT06588
F03Q20363664,1802SCRT08178
F03Q20363780,1903SCRT12432
F03Q20364196,1901SLST07704
F03Q20364209,2001SLST06582
F03Q20364587,2401SCRT03407
F03Q20364769,1802SCRT08179
F03Q20366679,1704SCRT10334
F03Q20367128,1902SLST07503
F03Q20367160,1704SCRT10337
F03Q20367200,2102SLST05297
F03Q20367546,1802SLST02508
F03Q20369159,2102SLST04355
F03Q20369163,2003SCRT09042
F03Q20369207,1901SCRT10197
F03Q20369651,2102SCRT07120
F03Q20371115,2001SCRT10136
F03Q20371704,2101SCRT10701
F03Q20371939,1901SCRT12109
F03Q20371959,1903SCRT12404
F03Q20372040,1801SCRT10961
F03Q20372230,1901SLST07699
F03Q20372703,1901SCRT12120
F03Q20374013,2202SLST01371
F03Q20375855,1903SLST08631
F03Q20375879,2102SCRT09054
F03Q20376286,1901SLST08010
F03Q20378334,1904SCRT12367
F03Q20380270,1802SCRT08347
F03Q20381971,2001SLST06725
F03Q20382522,1902SCRT12976
F03Q20384651,1901SCRT12203
F03Q20384810,1901SLST07795
F03Q20385208,2003SCRT11964
F03Q20385370,1801SCRT11173
F03Q20386891,1901SCRT12206
F03Q20388063,2101SLST06637
F03Q20388232,1904SCRT12370
F03Q20388655,2201SCRT06738
F03Q20389474,1902SCRT11418
F03Q20390000,1904SCRT10816
F03Q20390754,1903SLST07098
F03Q20391393,2001SCRT10613
F03Q20391470,1802SCRT08159
F03Q20391488,2201SCRT06572
F03Q20391496,1901SCRT12110
F03Q20391740,1903SCRT12405
F03Q20391867,1801SCRT10945
F03Q20392505,2101SCRT10825
F03Q20392592,2103SCRT03750
F03Q20392749,2402SLST01777
F03Q20394335,1903SCRT13175
F03Q20394403,1802SCRT08693
F03Q20394440,1901SCRT12373
F03Q20394765,1801SCRT11538
F03Q20394817,1801SCRT11539
F03Q20395094,1801SCRT11540
F03Q20395954,1801SCRT11541
F03Q20396332,1801SCRT11542
F03Q20396515,1903SCRT13176
F03Q20398112,2003SCRT12280
F03Q20398489,2101SCRT11529
F03Q20398584,1704SCRT10338
F03Q20398745,1901SCRT12417
F03Q20399046,1802SLST07660
F03Q20399132,1802SCRT08721
F03Q20401327,2202SLST01122
F03Q20401337,2202SLST01123
F03Q20401397,2301SLST01591
F03Q20403039,2402SCRT02598
F03Q20403268,1901SCRT10200
F03Q20403298,1904SCRT10817
F03Q20403756,2003SCRT11171
F03Q20404324,2201SLST02673
F03Q20404618,1802SLST07975
F03Q20404796,2401SCRT03400
F03Q20404845,1801SCRT10946
F03Q20405168,1901SLST07692
F03Q20405236,1802SCRT08161
F03Q20405288,1903SLST08070
F03Q20405558,1801SCRT10947
F03Q20405603,1903SLST08071
F03Q20405687,1802SLST08637
F03Q20405754,1802SCRT08162
F03Q20405828,1802SLST08642
F03Q20405870,1903SCRT12407
F03Q20406053,1802SCRT08163
F03Q20406118,1802SCRT08164
F03Q20406139,2001SLST06561
F03Q20406351,1802SLST04402
F03Q20406376,1903SCRT12408
F03Q20407349,2101SCRT10723
F03Q20407515,1802SLST02437
F03Q20407538,1802SCRT08174
F03Q20407703,1801SCRT10966
F03Q20407810,1801SCRT10967
F03Q20407826,2001SLST06579
F03Q20407943,1802SCRT08175
F03Q20407964,1903SLST08083
F03Q20408495,1903SCRT12426
F03Q20408635,2101SCRT10724
F03Q20409552,2102SLST05243
F03Q20410063,2101SLST06769
F03Q20410521,1903SLST08423
F03Q20410606,1903SLST08424
F03Q20410683,1802SCRT08539
F03Q20410749,2201SCRT06877
F03Q20410768,2001SCRT11005
F03Q20410810,2101SLST06770
F03Q20410934,1802SCRT08540
F03Q20411027,1802SCRT08541
F03Q20411309,1802SLST05339
F03Q20411923,1801SCRT11478
F03Q20412094,1801SCRT11479
F03Q20412224,2103SCRT03862
F03Q20412923,1801SCRT11576
F03Q20413244,1902SCRT13107
F03Q20414562,2101SCRT01451
F03Q20414790,1802SLST06140
F03Q20414919,2101SCRT06914
F03Q20415237,1801SCRT09404
F03Q20415254,1903SCRT09607
F03Q20415854,2002SLST08851
F03Q20416027,2003SLST03442
F03Q20416694,1904SCRT10818
F03Q20417185,2201SCRT05438
F03Q20417902,1903SCRT11603
F03Q20418634,1902SLST07096
F03Q20419177,2101SLST06195
F03Q20419240,2101SLST06196
F03Q20419382,2201SCRT06347
F03Q20419473,1802SCRT07880
F03Q20419527,2001SLST06306
F03Q20419588,2101SCRT10267
F03Q20419853,1903SLST07806
F03Q20420413,1801SCRT10630
F03Q20420478,2101SCRT10313
F03Q20420878,1802SCRT07920
F03Q20420892,2201SCRT06372
F03Q20421021,2101SCRT10314
F03Q20421031,2101SLST06218
F03Q20421298,1802SCRT07921
F03Q20421313,1903SCRT12082
F03Q20422336,1903SLST08087
F03Q20423771,1802SLST07505
F03Q20424085,1801SCRT10968
F03Q20424181,1802SCRT08176
F03Q20424329,1801SCRT10969
F03Q20424361,1903SCRT12428
F03Q20425233,1903SCRT12476
F03Q20425419,2001SLST06609
F03Q20425817,1801SCRT10984
F03Q20425825,2101SCRT10757
F03Q20426150,1802SLST07105
F03Q20426188,2001SCRT10667
F03Q20426578,1904SCRT12336
F03Q20426880,1903SCRT12961
F03Q20427199,1903SCRT12962
F03Q20427297,2101SCRT11235
F03Q20427442,1903SCRT12963
F03Q20428023,2003SCRT12110
F03Q20428351,2003SCRT12186
F03Q20429971,1902SCRT13108
F03Q20430005,2001SCRT11190
F03Q20430126,2301SCRT02884
F03Q20431201,1801SCRT00012
F03Q20431480,1804SCRT00765
F03Q20431481,1901SCRT00588
F03Q20431550,1803SCRT00826
F03Q20431636,2102SLST00426
F03Q20431722,2002SCRT00764
F03Q20431818,2001SCRT01020
F03Q20432167,1803SCRT05866
F03Q20432385,2002SCRT07910
F03Q20432962,1901SCRT10199
F03Q20433065,2002SLST08850
F03Q20433464,1902SLST06425
F03Q20433962,2201SCRT05439
F03Q20434606,1901SCRT10201
F03Q20434741,2002SLST08853
F03Q20434957,1902SCRT11420
F03Q20435092,2003SLST03447
F03Q20435256,1902SCRT11421
F03Q20435295,1901SCRT10202
F03Q20435579,1903SLST07099
F03Q20435927,1803SCRT10439
F03Q20435991,1904SCRT10819
F03Q20436587,2101SLST05460
F03Q20436611,1703SCRT08782
F03Q20436633,1902SCRT11425
F03Q20436643,2102SCRT07122
F03Q20436691,2003SCRT09048
F03Q20436956,2003SCRT09049
F03Q20437018,2002SCRT08680
F03Q20437037,1901SLST06504
F03Q20437055,1901SLST06505
F03Q20437059,1901SLST06506
F03Q20437114,1901SCRT10204
F03Q20437153,2003SLST03450
F03Q20437501,1904SCRT10820
F03Q20437853,2002SLST08855
F03Q20438348,2003SLST03451
F03Q20438453,1902SLST06427
F03Q20438704,2003SCRT09051
F03Q20438880,1901SLST06507
F03Q20439133,2103SCRT02937
F03Q20439212,2003SLST03452
F03Q20439354,1901SCRT10206
F03Q20439579,1903SLST07101
F03Q20440189,1901SCRT10207
F03Q20440403,1904SCRT10821
F03Q20440768,1901SCRT10208
F03Q20441382,2101SLST05462
F03Q20442022,2003SCRT09053
F03Q20442156,2401SLST01520
F03Q20442232,1901SCRT10209
F03Q20442341,1903SLST07102
F03Q20442376,2102SCRT07123
F03Q20442412,1901SCRT10210
F03Q20442603,2201SCRT05441
F03Q20442944,2002SLST08856
F03Q20443079,1902SLST06428
F03Q20443172,2003SLST03453
F03Q20443352,2101SLST05463
F03Q20443625,1902SCRT11427
F03Q20444063,2102SLST04356
F03Q20444777,1903SLST08088
F03Q20445306,1802SLST07976
F03Q20445322,2001SCRT10632
F03Q20445517,1903SLST08092
F03Q20445571,1802SLST08638
F03Q20446916,1801SCRT11420
F03Q20447087,2003SCRT12165
F03Q20447090,2002SLST10551
F03Q20447390,1903SCRT13095
F03Q20447651,1802SLST06058
F03Q20447933,1903SCRT13096
F03Q20448257,1802SCRT08621
F03Q20448620,1902SCRT13077
F03Q20448623,2101SCRT11415
F03Q20448647,1901SCRT12341
F03Q20448673,2001SCRT11121
F03Q20448790,1901SCRT12346
F03Q20448819,2201SCRT06952
F03Q20448959,2001SCRT11123
F03Q20449429,2101SLST06910
F03Q20449666,1802SCRT08694
F03Q20449815,1901SCRT12374
F03Q20449908,1801SCRT11543
F03Q20449936,2101SCRT11472
F03Q20449950,1903SCRT13188
F03Q20450211,1801SCRT11545
F03Q20450711,2001SCRT11156
F03Q20450857,1903SLST08590
F03Q20451052,1903SLST08591
F03Q20451359,2001SLST06974
F03Q20451376,2101SCRT11473
F03Q20452180,2201SCRT06998
F03Q20452530,2201SCRT06999
F03Q20452678,1802SCRT08696
F03Q20452799,1802SCRT08697
F03Q20452928,2101SCRT11474
F03Q20453422,2101SLST06915
F03Q20453620,2301SLST02122
F03Q20454660,2001SCRT11157
F03Q20454677,1903SCRT13189
F03Q20454696,1802SCRT08698
F03Q20454718,2101SCRT11475
F03Q20454769,1802SLST02497
F03Q20454908,2101SCRT11476
F03Q20455047,1802SCRT08699
F03Q20455094,2001SLST06975
F03Q20455276,2402SCRT03746
F03Q20455341,2101SLST06917
F03Q20455343,1802SCRT08700
F03Q20455802,1903SCRT13192
F03Q20455833,2001SLST06977
F03Q20455936,2301SLST02124
F03Q20455957,1802SCRT08701
F03Q20456523,2401SCRT03604
F03Q20456576,1903SCRT13193
F03Q20457064,1802SLST06743
F03Q20457069,2101SCRT11480
F03Q20457427,1903SCRT13194
F03Q20457644,2101SLST06918
F03Q20457668,2101SCRT11481
F03Q20457871,1802SLST07318
F03Q20458133,2402SCRT03747
F03Q20458161,2201SCRT07009
F03Q20458842,2202SLST01389
F03Q20458853,1901SLST07991
F03Q20458939,1903SCRT13195
F03Q20459109,1903SCRT13196
F03Q20459404,1801SCRT11549
F03Q20459419,1801SCRT11550
F03Q20459767,1903SCRT13197
F03Q20460192,1802SLST03667
F03Q20460207,1802SLST06432
F03Q20460439,1802SCRT08705
F03Q20460936,1901SLST07992
F03Q20461339,2301SCRT02875
F03Q20461819,1901SLST07993
F03Q20461940,1802SLST08097
F03Q20462061,2001SLST06979
F03Q20462107,2101SLST06919
F03Q20462275,1903SLST08598
F03Q20462380,1802SLST08688
F03Q20462461,2301SCRT02876
F03Q20462501,1903SLST08599
F03Q20462618,2001SCRT11165
F03Q20462858,1901SLST07994
F03Q20463117,1801SCRT11551
F03Q20463639,2101SCRT11485
F03Q20463654,1801SCRT11552
F03Q20464448,1903SCRT13198
F03Q20464738,1903SCRT13199
F03Q20465032,2101SCRT11486
F03Q20465325,2301SCRT02877
F03Q20465656,1801SCRT11553
F03Q20466207,2001SLST06980
F03Q20466295,1801SCRT11554
F03Q20466322,1901SLST07995
F03Q20466569,2101SCRT11487
F03Q20466573,1903SCRT13200
F03Q20466989,2402SLST01852
F03Q20467165,1802SLST08588
F03Q20467235,2101SCRT11488
F03Q20467306,1802SCRT08707
F03Q20467612,1801SCRT11555
F03Q20468568,1802SCRT08708
F03Q20468605,2101SCRT11489
F03Q20469376,1903SCRT13201
F03Q20469701,1802SCRT08709
F03Q20469938,1802SLST04782
F03Q20470158,1802SCRT08710
F03Q20471284,1801SCRT11556
F03Q20471558,2001SLST06982
F03Q20471629,1802SCRT08711
F03Q20471688,1801SCRT11557
F03Q20471853,1802SCRT08712
F03Q20472059,1802SCRT08713
F03Q20472108,1901SCRT12379
F03Q20472149,2001SCRT11166
F03Q20472377,1802SLST05861
F03Q20472428,1903SCRT13202
F03Q20472560,1801SCRT11558
F03Q20473090,2101SLST06921
F03Q20474356,1704SCRT10339
F03Q20474799,1902SCRT13109
F03Q20474854,2002SCRT10243
F03Q20475167,1804SCRT09894
F03Q20475248,1802SLST07233
F03Q20476937,1903SLST00004
F03Q20476947,2101SCRT00006
F03Q20477200,2201SCRT00015
F03Q20477355,1802SCRT00011
F03Q20477458,2402SLST00025
F03Q20478085,1903SLST00005
F03Q20478414,2001SCRT00004
F03Q20478430,1801SCRT00013
F03Q20479123,1801SCRT00014
F03Q20479865,1802SCRT00012
F03Q20480134,2101SLST00007
F03Q20480442,1802SLST05222
F03Q20480856,2001SLST00018
F03Q20481794,1802SLST01273
F03Q20482145,1802SCRT00028
F03Q20482880,1903SCRT00036
F03Q20483879,1903SLST00041
F03Q20483894,2101SCRT00054
F03Q20486649,1801SCRT09402
F03Q20487226,1902SLST06424
F03Q20487389,1902SCRT11424
F03Q20487576,2002SLST08857
F03Q20487614,1904SCRT10823
F03Q20488030,2003SCRT09054
F03Q20488169,1904SCRT10826
F03Q20488934,2101SCRT09005
F03Q20489140,2101SLST05464
F03Q20489206,2402SLST01325
